timestamp, frameNumber, roiName, z, drPixel, drRef, confidence, userData
63.400659, 195, A376C074, 64.000000, [0 0 7], [0 0 7], [0.0290903523564339 0.0290903523564339 0.0290903523564339], 
63.400659, 195, 47EFF6A9, 64.000000, [0 0 7], [0 0 7], [0.0464996509253979 0.0464996509253979 0.0464996509253979], 
63.400659, 195, 582EB047, 64.000000, [0 0 -2], [0 0 -2], [0.0511286295950413 0.0511286295950413 0.0511286295950413], 
63.400659, 195, 2718BC92, 64.000000, [0 0 0], [0 0 0], [0.0518910549581051 0.0518910549581051 0.0518910549581051], 
63.400659, 195, ADD40AC0, 64.000000, [0 0 4], [0 0 4], [0.0480626411736012 0.0480626411736012 0.0480626411736012], 
63.400659, 195, 950E4800, 64.000000, [0 0 2], [0 0 2], [0.0321236662566662 0.0321236662566662 0.0321236662566662], 
63.400659, 195, 1047862B, 64.000000, [0 0 1], [0 0 1], [0.0261807274073362 0.0261807274073362 0.0261807274073362], 
63.727468, 196, A376C074, 65.000000, [0 0 4], [0 0 4], [0.0301515068858862 0.0301515068858862 0.0301515068858862], 
63.727468, 196, 47EFF6A9, 65.000000, [0 0 -3], [0 0 -3], [0.0454421788454056 0.0454421788454056 0.0454421788454056], 
63.727468, 196, 582EB047, 65.000000, [0 0 1], [0 0 1], [0.0497524440288544 0.0497524440288544 0.0497524440288544], 
63.727468, 196, 2718BC92, 65.000000, [0 0 5], [0 0 5], [0.0520874857902527 0.0520874857902527 0.0520874857902527], 
63.727468, 196, ADD40AC0, 65.000000, [0 0 -3], [0 0 -3], [0.0478032752871513 0.0478032752871513 0.0478032752871513], 
63.727468, 196, 950E4800, 65.000000, [0 0 5], [0 0 5], [0.0327920392155647 0.0327920392155647 0.0327920392155647], 
63.727468, 196, 1047862B, 65.000000, [0 0 -4], [0 0 -4], [0.0281212851405144 0.0281212851405144 0.0281212851405144], 
64.054276, 197, A376C074, 66.000000, [0 0 11], [0 0 11], [0.0297401919960976 0.0297401919960976 0.0297401919960976], 
64.054276, 197, 47EFF6A9, 66.000000, [0 0 4], [0 0 4], [0.0458471141755581 0.0458471141755581 0.0458471141755581], 
64.054276, 197, 582EB047, 66.000000, [0 0 -3], [0 0 -3], [0.0536063611507416 0.0536063611507416 0.0536063611507416], 
64.054276, 197, 2718BC92, 66.000000, [0 0 -1], [0 0 -1], [0.0542558878660202 0.0542558878660202 0.0542558878660202], 
64.054276, 197, ADD40AC0, 66.000000, [0 0 5], [0 0 5], [0.0494391694664955 0.0494391694664955 0.0494391694664955], 
64.054276, 197, 950E4800, 66.000000, [0 0 3], [0 0 3], [0.0308814831078053 0.0308814831078053 0.0308814831078053], 
64.054276, 197, 1047862B, 66.000000, [0 0 1], [0 0 1], [0.0257193129509687 0.0257193129509687 0.0257193129509687], 
64.381085, 198, A376C074, 67.000000, [0 0 8], [0 0 8], [0.0297194886952639 0.0297194886952639 0.0297194886952639], 
64.381085, 198, 47EFF6A9, 67.000000, [0 0 -4], [0 0 -4], [0.0471284538507462 0.0471284538507462 0.0471284538507462], 
64.381085, 198, 582EB047, 67.000000, [0 0 -3], [0 0 -3], [0.0507355406880379 0.0507355406880379 0.0507355406880379], 
64.381085, 198, 2718BC92, 67.000000, [0 0 0], [0 0 0], [0.0505129098892212 0.0505129098892212 0.0505129098892212], 
64.381085, 198, ADD40AC0, 67.000000, [0 0 2], [0 0 2], [0.0514317713677883 0.0514317713677883 0.0514317713677883], 
64.381085, 198, 950E4800, 67.000000, [0 0 4], [0 0 4], [0.032464649528265 0.032464649528265 0.032464649528265], 
64.381085, 198, 1047862B, 67.000000, [0 0 10], [0 0 10], [0.0256686359643936 0.0256686359643936 0.0256686359643936], 
64.707893, 199, A376C074, 68.000000, [0 0 9], [0 0 9], [0.0280107501894236 0.0280107501894236 0.0280107501894236], 
64.707893, 199, 47EFF6A9, 68.000000, [0 0 -3], [0 0 -3], [0.0465340279042721 0.0465340279042721 0.0465340279042721], 
64.707893, 199, 582EB047, 68.000000, [0 0 -1], [0 0 -1], [0.0525538884103298 0.0525538884103298 0.0525538884103298], 
64.707893, 199, 2718BC92, 68.000000, [0 0 7], [0 0 7], [0.0550335459411144 0.0550335459411144 0.0550335459411144], 
64.707893, 199, ADD40AC0, 68.000000, [0 0 2], [0 0 2], [0.0482072941958904 0.0482072941958904 0.0482072941958904], 
64.707893, 199, 950E4800, 68.000000, [0 0 0], [0 0 0], [0.0351206883788109 0.0351206883788109 0.0351206883788109], 
64.707893, 199, 1047862B, 68.000000, [0 0 -2], [0 0 -2], [0.0259267967194319 0.0259267967194319 0.0259267967194319], 
65.034702, 200, A376C074, 69.000000, [0 0 7], [0 0 7], [0.0325291380286217 0.0325291380286217 0.0325291380286217], 
65.034702, 200, 47EFF6A9, 69.000000, [0 0 3], [0 0 3], [0.0453512594103813 0.0453512594103813 0.0453512594103813], 
65.034702, 200, 582EB047, 69.000000, [0 0 -3], [0 0 -3], [0.0523405335843563 0.0523405335843563 0.0523405335843563], 
65.034702, 200, 2718BC92, 69.000000, [0 0 0], [0 0 0], [0.0537534914910793 0.0537534914910793 0.0537534914910793], 
65.034702, 200, ADD40AC0, 69.000000, [0 0 6], [0 0 6], [0.0489593259990215 0.0489593259990215 0.0489593259990215], 
65.034702, 200, 950E4800, 69.000000, [0 0 -3], [0 0 -3], [0.0323256924748421 0.0323256924748421 0.0323256924748421], 
65.034702, 200, 1047862B, 69.000000, [0 0 2], [0 0 2], [0.0250641349703074 0.0250641349703074 0.0250641349703074], 
65.361510, 201, A376C074, 70.000000, [0 0 8], [0 0 8], [0.0282032061368227 0.0282032061368227 0.0282032061368227], 
65.361510, 201, 47EFF6A9, 70.000000, [0 0 3], [0 0 3], [0.0454310402274132 0.0454310402274132 0.0454310402274132], 
65.361510, 201, 582EB047, 70.000000, [0 0 2], [0 0 2], [0.0531732738018036 0.0531732738018036 0.0531732738018036], 
65.361510, 201, 2718BC92, 70.000000, [0 0 0], [0 0 0], [0.0488603301346302 0.0488603301346302 0.0488603301346302], 
65.361510, 201, ADD40AC0, 70.000000, [0 0 5], [0 0 5], [0.0478565953671932 0.0478565953671932 0.0478565953671932], 
65.361510, 201, 950E4800, 70.000000, [0 0 -1], [0 0 -1], [0.0309637039899826 0.0309637039899826 0.0309637039899826], 
65.361510, 201, 1047862B, 70.000000, [0 0 8], [0 0 8], [0.0295661725103855 0.0295661725103855 0.0295661725103855], 
65.688319, 202, A376C074, 71.000000, [0 0 14], [0 0 14], [0.0283298268914223 0.0283298268914223 0.0283298268914223], 
65.688319, 202, 47EFF6A9, 71.000000, [0 0 1], [0 0 1], [0.0443042702972889 0.0443042702972889 0.0443042702972889], 
65.688319, 202, 582EB047, 71.000000, [0 0 3], [0 0 3], [0.0575255751609802 0.0575255751609802 0.0575255751609802], 
65.688319, 202, 2718BC92, 71.000000, [0 0 4], [0 0 4], [0.0484705902636051 0.0484705902636051 0.0484705902636051], 
65.688319, 202, ADD40AC0, 71.000000, [0 0 2], [0 0 2], [0.0497533082962036 0.0497533082962036 0.0497533082962036], 
65.688319, 202, 950E4800, 71.000000, [0 0 -2], [0 0 -2], [0.0329405069351196 0.0329405069351196 0.0329405069351196], 
65.688319, 202, 1047862B, 71.000000, [0 0 7], [0 0 7], [0.0250940434634686 0.0250940434634686 0.0250940434634686], 
66.015128, 203, A376C074, 72.000000, [0 0 -10], [0 0 -10], [0.0300321560353041 0.0300321560353041 0.0300321560353041], 
66.015128, 203, 47EFF6A9, 72.000000, [0 0 3], [0 0 3], [0.0462208911776543 0.0462208911776543 0.0462208911776543], 
66.015128, 203, 582EB047, 72.000000, [0 0 5], [0 0 5], [0.0499316267669201 0.0499316267669201 0.0499316267669201], 
66.015128, 203, 2718BC92, 72.000000, [0 0 1], [0 0 1], [0.0501787140965462 0.0501787140965462 0.0501787140965462], 
66.015128, 203, ADD40AC0, 72.000000, [0 0 5], [0 0 5], [0.0484680198132992 0.0484680198132992 0.0484680198132992], 
66.015128, 203, 950E4800, 72.000000, [0 0 1], [0 0 1], [0.0299033857882023 0.0299033857882023 0.0299033857882023], 
66.015128, 203, 1047862B, 72.000000, [0 0 13], [0 0 13], [0.0236232224851847 0.0236232224851847 0.0236232224851847], 
66.341936, 204, A376C074, 73.000000, [0 0 11], [0 0 11], [0.0304292347282171 0.0304292347282171 0.0304292347282171], 
66.341936, 204, 47EFF6A9, 73.000000, [0 0 7], [0 0 7], [0.0437161736190319 0.0437161736190319 0.0437161736190319], 
66.341936, 204, 582EB047, 73.000000, [0 0 3], [0 0 3], [0.0518109574913979 0.0518109574913979 0.0518109574913979], 
66.341936, 204, 2718BC92, 73.000000, [0 0 4], [0 0 4], [0.049331683665514 0.049331683665514 0.049331683665514], 
66.341936, 204, ADD40AC0, 73.000000, [0 0 0], [0 0 0], [0.0480911433696747 0.0480911433696747 0.0480911433696747], 
66.341936, 204, 950E4800, 73.000000, [0 0 0], [0 0 0], [0.0369815789163113 0.0369815789163113 0.0369815789163113], 
66.341936, 204, 1047862B, 73.000000, [0 0 -4], [0 0 -4], [0.0238461997359991 0.0238461997359991 0.0238461997359991], 
66.668745, 205, A376C074, 74.000000, [0 1 15], [0 0.03125 15], [0.0267266854643822 0.0267266854643822 0.0267266854643822], 
66.668745, 205, 47EFF6A9, 74.000000, [0 0 1], [0 0 1], [0.0458987392485142 0.0458987392485142 0.0458987392485142], 
66.668745, 205, 582EB047, 74.000000, [0 0 -2], [0 0 -2], [0.0518012642860413 0.0518012642860413 0.0518012642860413], 
66.668745, 205, 2718BC92, 74.000000, [0 0 -2], [0 0 -2], [0.0498303212225437 0.0498303212225437 0.0498303212225437], 
66.668745, 205, ADD40AC0, 74.000000, [0 0 0], [0 0 0], [0.0493287667632103 0.0493287667632103 0.0493287667632103], 
66.668745, 205, 950E4800, 74.000000, [0 0 -3], [0 0 -3], [0.0325010269880295 0.0325010269880295 0.0325010269880295], 
66.668745, 205, 1047862B, 74.000000, [0 0 5], [0 0 5], [0.0264905765652657 0.0264905765652657 0.0264905765652657], 
66.995553, 206, A376C074, 75.000000, [0 0 -6], [0 0 -6], [0.0261224489659071 0.0261224489659071 0.0261224489659071], 
66.995553, 206, 47EFF6A9, 75.000000, [0 0 -1], [0 0 -1], [0.0432816185057163 0.0432816185057163 0.0432816185057163], 
66.995553, 206, 582EB047, 75.000000, [0 0 7], [0 0 7], [0.048435240983963 0.048435240983963 0.048435240983963], 
66.995553, 206, 2718BC92, 75.000000, [0 0 10], [0 0 10], [0.0450555235147476 0.0450555235147476 0.0450555235147476], 
66.995553, 206, ADD40AC0, 75.000000, [0 0 -1], [0 0 -1], [0.0464045219123363 0.0464045219123363 0.0464045219123363], 
66.995553, 206, 950E4800, 75.000000, [0 0 0], [0 0 0], [0.0297256801277399 0.0297256801277399 0.0297256801277399], 
66.995553, 206, 1047862B, 75.000000, [0 0 10], [0 0 10], [0.0264076013118029 0.0264076013118029 0.0264076013118029], 
67.322362, 207, A376C074, 76.000000, [0 0 -3], [0 0 -3], [0.0280211735516787 0.0280211735516787 0.0280211735516787], 
67.322362, 207, 47EFF6A9, 76.000000, [0 0 3], [0 0 3], [0.0440680608153343 0.0440680608153343 0.0440680608153343], 
67.322362, 207, 582EB047, 76.000000, [0 0 6], [0 0 6], [0.0466249100863934 0.0466249100863934 0.0466249100863934], 
67.322362, 207, 2718BC92, 76.000000, [0 0 -1], [0 0 -1], [0.0457102283835411 0.0457102283835411 0.0457102283835411], 
67.322362, 207, ADD40AC0, 76.000000, [0 0 0], [0 0 0], [0.0490096807479858 0.0490096807479858 0.0490096807479858], 
67.322362, 207, 950E4800, 76.000000, [0 0 5], [0 0 5], [0.0370320379734039 0.0370320379734039 0.0370320379734039], 
67.322362, 207, 1047862B, 76.000000, [0 0 11], [0 0 11], [0.0220093000680208 0.0220093000680208 0.0220093000680208], 
67.649170, 208, A376C074, 77.000000, [0 0 4], [0 0 4], [0.0288629680871964 0.0288629680871964 0.0288629680871964], 
67.649170, 208, 47EFF6A9, 77.000000, [0 0 6], [0 0 6], [0.0420217700302601 0.0420217700302601 0.0420217700302601], 
67.649170, 208, 582EB047, 77.000000, [0 0 0], [0 0 0], [0.0496143773198128 0.0496143773198128 0.0496143773198128], 
67.649170, 208, 2718BC92, 77.000000, [0 0 -2], [0 0 -2], [0.0477799437940121 0.0477799437940121 0.0477799437940121], 
67.649170, 208, ADD40AC0, 77.000000, [0 0 1], [0 0 1], [0.0441218391060829 0.0441218391060829 0.0441218391060829], 
67.649170, 208, 950E4800, 77.000000, [0 0 0], [0 0 0], [0.0310669019818306 0.0310669019818306 0.0310669019818306], 
67.649170, 208, 1047862B, 77.000000, [0 0 9], [0 0 9], [0.0238536484539509 0.0238536484539509 0.0238536484539509], 
67.975979, 209, A376C074, 78.000000, [0 0 6], [0 0 6], [0.0274632312357426 0.0274632312357426 0.0274632312357426], 
67.975979, 209, 47EFF6A9, 78.000000, [0 0 8], [0 0 8], [0.0428064242005348 0.0428064242005348 0.0428064242005348], 
67.975979, 209, 582EB047, 78.000000, [0 0 1], [0 0 1], [0.0489978864789009 0.0489978864789009 0.0489978864789009], 
67.975979, 209, 2718BC92, 78.000000, [0 0 -4], [0 0 -4], [0.0450607948005199 0.0450607948005199 0.0450607948005199], 
67.975979, 209, ADD40AC0, 78.000000, [0 0 -3], [0 0 -3], [0.0508405305445194 0.0508405305445194 0.0508405305445194], 
67.975979, 209, 950E4800, 78.000000, [0 0 -9], [0 0 -9], [0.0302322898060083 0.0302322898060083 0.0302322898060083], 
67.975979, 209, 1047862B, 78.000000, [0 0 16], [0 0 16], [0.0229909420013428 0.0229909420013428 0.0229909420013428], 
68.302787, 210, A376C074, 79.000000, [0 0 0], [0 0 0], [0.0270125325769186 0.0270125325769186 0.0270125325769186], 
68.302787, 210, 47EFF6A9, 79.000000, [0 0 10], [0 0 10], [0.0425614342093468 0.0425614342093468 0.0425614342093468], 
68.302787, 210, 582EB047, 79.000000, [0 0 1], [0 0 1], [0.0502775833010674 0.0502775833010674 0.0502775833010674], 
68.302787, 210, 2718BC92, 79.000000, [0 0 1], [0 0 1], [0.0447985492646694 0.0447985492646694 0.0447985492646694], 
68.302787, 210, ADD40AC0, 79.000000, [0 0 7], [0 0 7], [0.0484205633401871 0.0484205633401871 0.0484205633401871], 
68.302787, 210, 950E4800, 79.000000, [0 0 12], [0 0 12], [0.0312675535678864 0.0312675535678864 0.0312675535678864], 
68.302787, 210, 1047862B, 79.000000, [0 0 6], [0 0 6], [0.0242319945245981 0.0242319945245981 0.0242319945245981], 
68.629596, 211, A376C074, 80.000000, [0 0 -5], [0 0 -5], [0.0255276057869196 0.0255276057869196 0.0255276057869196], 
68.629596, 211, 47EFF6A9, 80.000000, [0 0 4], [0 0 4], [0.0432335175573826 0.0432335175573826 0.0432335175573826], 
68.629596, 211, 582EB047, 80.000000, [0 0 2], [0 0 2], [0.047614362090826 0.047614362090826 0.047614362090826], 
68.629596, 211, 2718BC92, 80.000000, [0 0 1], [0 0 1], [0.0458026751875877 0.0458026751875877 0.0458026751875877], 
68.629596, 211, ADD40AC0, 80.000000, [0 0 -3], [0 0 -3], [0.0466332100331783 0.0466332100331783 0.0466332100331783], 
68.629596, 211, 950E4800, 80.000000, [0 0 -9], [0 0 -9], [0.03028279915452 0.03028279915452 0.03028279915452], 
68.629596, 211, 1047862B, 80.000000, [0 0 -2], [0 0 -2], [0.0243381597101688 0.0243381597101688 0.0243381597101688], 
68.956405, 212, A376C074, 81.000000, [0 0 1], [0 0 1], [0.0269194114953279 0.0269194114953279 0.0269194114953279], 
68.956405, 212, 47EFF6A9, 81.000000, [0 0 8], [0 0 8], [0.0440208427608013 0.0440208427608013 0.0440208427608013], 
68.956405, 212, 582EB047, 81.000000, [0 0 -2], [0 0 -2], [0.0503417290747166 0.0503417290747166 0.0503417290747166], 
68.956405, 212, 2718BC92, 81.000000, [0 0 1], [0 0 1], [0.0499242544174194 0.0499242544174194 0.0499242544174194], 
68.956405, 212, ADD40AC0, 81.000000, [0 0 1], [0 0 1], [0.0452090837061405 0.0452090837061405 0.0452090837061405], 
68.956405, 212, 950E4800, 81.000000, [0 0 -3], [0 0 -3], [0.0319951325654984 0.0319951325654984 0.0319951325654984], 
68.956405, 212, 1047862B, 81.000000, [0 0 16], [0 0 16], [0.0227877181023359 0.0227877181023359 0.0227877181023359], 
69.283213, 213, A376C074, 82.000000, [0 0 6], [0 0 6], [0.0271753389388323 0.0271753389388323 0.0271753389388323], 
69.283213, 213, 47EFF6A9, 82.000000, [0 0 6], [0 0 6], [0.0423043593764305 0.0423043593764305 0.0423043593764305], 
69.283213, 213, 582EB047, 82.000000, [0 0 -2], [0 0 -2], [0.0495053045451641 0.0495053045451641 0.0495053045451641], 
69.283213, 213, 2718BC92, 82.000000, [0 0 9], [0 0 9], [0.0455046184360981 0.0455046184360981 0.0455046184360981], 
69.283213, 213, ADD40AC0, 82.000000, [0 0 -5], [0 0 -5], [0.0467724911868572 0.0467724911868572 0.0467724911868572], 
69.283213, 213, 950E4800, 82.000000, [0 0 0], [0 0 0], [0.0285714417695999 0.0285714417695999 0.0285714417695999], 
69.283213, 213, 1047862B, 82.000000, [0 0 19], [0 0 19], [0.022208534181118 0.022208534181118 0.022208534181118], 
69.610022, 214, A376C074, 83.000000, [0 0 -7], [0 0 -7], [0.0257654711604118 0.0257654711604118 0.0257654711604118], 
69.610022, 214, 47EFF6A9, 83.000000, [0 0 8], [0 0 8], [0.0390835031867027 0.0390835031867027 0.0390835031867027], 
69.610022, 214, 582EB047, 83.000000, [0 0 2], [0 0 2], [0.0490619242191315 0.0490619242191315 0.0490619242191315], 
69.610022, 214, 2718BC92, 83.000000, [0 0 -1], [0 0 -1], [0.0452228151261806 0.0452228151261806 0.0452228151261806], 
69.610022, 214, ADD40AC0, 83.000000, [0 0 -1], [0 0 -1], [0.0455398075282574 0.0455398075282574 0.0455398075282574], 
69.610022, 214, 950E4800, 83.000000, [0 0 8], [0 0 8], [0.0311598069965839 0.0311598069965839 0.0311598069965839], 
69.610022, 214, 1047862B, 83.000000, [0 0 6], [0 0 6], [0.0242390614002943 0.0242390614002943 0.0242390614002943], 
69.936830, 215, A376C074, 84.000000, [0 0 1], [0 0 1], [0.0296872835606337 0.0296872835606337 0.0296872835606337], 
69.936830, 215, 47EFF6A9, 84.000000, [0 0 9], [0 0 9], [0.0427164770662785 0.0427164770662785 0.0427164770662785], 
69.936830, 215, 582EB047, 84.000000, [0 0 4], [0 0 4], [0.0525637976825237 0.0525637976825237 0.0525637976825237], 
69.936830, 215, 2718BC92, 84.000000, [0 0 7], [0 0 7], [0.0468380153179169 0.0468380153179169 0.0468380153179169], 
69.936830, 215, ADD40AC0, 84.000000, [0 0 -3], [0 0 -3], [0.0466587394475937 0.0466587394475937 0.0466587394475937], 
69.936830, 215, 950E4800, 84.000000, [0 0 15], [0 0 15], [0.0330194644629955 0.0330194644629955 0.0330194644629955], 
69.936830, 215, 1047862B, 84.000000, [0 0 9], [0 0 9], [0.0242478493601084 0.0242478493601084 0.0242478493601084], 
70.263639, 216, A376C074, 85.000000, [0 1 6], [0 0.03125 6], [0.0263079050928354 0.0263079050928354 0.0263079050928354], 
70.263639, 216, 47EFF6A9, 85.000000, [0 0 9], [0 0 9], [0.0433154553174973 0.0433154553174973 0.0433154553174973], 
70.263639, 216, 582EB047, 85.000000, [0 0 3], [0 0 3], [0.051513385027647 0.051513385027647 0.051513385027647], 
70.263639, 216, 2718BC92, 85.000000, [0 0 2], [0 0 2], [0.0442093051970005 0.0442093051970005 0.0442093051970005], 
70.263639, 216, ADD40AC0, 85.000000, [0 0 -2], [0 0 -2], [0.0483960993587971 0.0483960993587971 0.0483960993587971], 
70.263639, 216, 950E4800, 85.000000, [0 0 -6], [0 0 -6], [0.0317177027463913 0.0317177027463913 0.0317177027463913], 
70.263639, 216, 1047862B, 85.000000, [0 0 11], [0 0 11], [0.0213402174413204 0.0213402174413204 0.0213402174413204], 
70.590447, 217, A376C074, 86.000000, [0 0 8], [0 0 8], [0.0262542869895697 0.0262542869895697 0.0262542869895697], 
70.590447, 217, 47EFF6A9, 86.000000, [0 0 15], [0 0 15], [0.0436547324061394 0.0436547324061394 0.0436547324061394], 
70.590447, 217, 582EB047, 86.000000, [0 0 2], [0 0 2], [0.0512014366686344 0.0512014366686344 0.0512014366686344], 
70.590447, 217, 2718BC92, 86.000000, [0 0 1], [0 0 1], [0.0440322048962116 0.0440322048962116 0.0440322048962116], 
70.590447, 217, ADD40AC0, 86.000000, [0 0 -6], [0 0 -6], [0.0487574301660061 0.0487574301660061 0.0487574301660061], 
70.590447, 217, 950E4800, 86.000000, [0 0 2], [0 0 2], [0.0289503671228886 0.0289503671228886 0.0289503671228886], 
70.590447, 217, 1047862B, 86.000000, [0 0 5], [0 0 5], [0.0197553541511297 0.0197553541511297 0.0197553541511297], 
70.917256, 218, A376C074, 87.000000, [0 0 -7], [0 0 -7], [0.0251556076109409 0.0251556076109409 0.0251556076109409], 
70.917256, 218, 47EFF6A9, 87.000000, [0 1 16], [0 0.03125 16], [0.0395747162401676 0.0395747162401676 0.0395747162401676], 
70.917256, 218, 582EB047, 87.000000, [0 0 3], [0 0 3], [0.049916286021471 0.049916286021471 0.049916286021471], 
70.917256, 218, 2718BC92, 87.000000, [0 0 3], [0 0 3], [0.0453942231833935 0.0453942231833935 0.0453942231833935], 
70.917256, 218, ADD40AC0, 87.000000, [0 0 -6], [0 0 -6], [0.0445813275873661 0.0445813275873661 0.0445813275873661], 
70.917256, 218, 950E4800, 87.000000, [0 0 0], [0 0 0], [0.0304285790771246 0.0304285790771246 0.0304285790771246], 
70.917256, 218, 1047862B, 87.000000, [0 0 1], [0 0 1], [0.0192549619823694 0.0192549619823694 0.0192549619823694], 
71.244065, 219, A376C074, 88.000000, [0 0 8], [0 0 8], [0.0248906314373016 0.0248906314373016 0.0248906314373016], 
71.244065, 219, 47EFF6A9, 88.000000, [0 0 13], [0 0 13], [0.0371594578027725 0.0371594578027725 0.0371594578027725], 
71.244065, 219, 582EB047, 88.000000, [0 0 5], [0 0 5], [0.0490106754004955 0.0490106754004955 0.0490106754004955], 
71.244065, 219, 2718BC92, 88.000000, [0 0 -2], [0 0 -2], [0.0444683842360973 0.0444683842360973 0.0444683842360973], 
71.244065, 219, ADD40AC0, 88.000000, [0 0 0], [0 0 0], [0.0459531806409359 0.0459531806409359 0.0459531806409359], 
71.244065, 219, 950E4800, 88.000000, [0 0 7], [0 0 7], [0.0324474684894085 0.0324474684894085 0.0324474684894085], 
71.244065, 219, 1047862B, 88.000000, [0 0 8], [0 0 8], [0.0199957303702831 0.0199957303702831 0.0199957303702831], 
71.570873, 220, A376C074, 89.000000, [0 0 1], [0 0 1], [0.0263867918401957 0.0263867918401957 0.0263867918401957], 
71.570873, 220, 47EFF6A9, 89.000000, [0 0 1], [0 0 1], [0.0389788039028645 0.0389788039028645 0.0389788039028645], 
71.570873, 220, 582EB047, 89.000000, [0 0 3], [0 0 3], [0.051120936870575 0.051120936870575 0.051120936870575], 
71.570873, 220, 2718BC92, 89.000000, [0 0 2], [0 0 2], [0.044499970972538 0.044499970972538 0.044499970972538], 
71.570873, 220, ADD40AC0, 89.000000, [0 0 0], [0 0 0], [0.0412856042385101 0.0412856042385101 0.0412856042385101], 
71.570873, 220, 950E4800, 89.000000, [0 1 16], [0 0.03125 16], [0.0276735927909613 0.0276735927909613 0.0276735927909613], 
71.570873, 220, 1047862B, 89.000000, [0 0 1], [0 0 1], [0.0180545598268509 0.0180545598268509 0.0180545598268509], 
71.897682, 221, A376C074, 90.000000, [0 0 3], [0 0 3], [0.027441143989563 0.027441143989563 0.027441143989563], 
71.897682, 221, 47EFF6A9, 90.000000, [0 0 0], [0 0 0], [0.0401067398488522 0.0401067398488522 0.0401067398488522], 
71.897682, 221, 582EB047, 90.000000, [0 0 5], [0 0 5], [0.0464823618531227 0.0464823618531227 0.0464823618531227], 
71.897682, 221, 2718BC92, 90.000000, [0 0 -1], [0 0 -1], [0.0465731099247932 0.0465731099247932 0.0465731099247932], 
71.897682, 221, ADD40AC0, 90.000000, [0 0 0], [0 0 0], [0.0446634218096733 0.0446634218096733 0.0446634218096733], 
71.897682, 221, 950E4800, 90.000000, [0 0 4], [0 0 4], [0.0337048210203648 0.0337048210203648 0.0337048210203648], 
71.897682, 221, 1047862B, 90.000000, [0 0 13], [0 0 13], [0.0197678580880165 0.0197678580880165 0.0197678580880165], 
72.224491, 222, A376C074, 91.000000, [0 0 -2], [0 0 -2], [0.025405939668417 0.025405939668417 0.025405939668417], 
72.224491, 222, 47EFF6A9, 91.000000, [0 0 -7], [0 0 -7], [0.0394890792667866 0.0394890792667866 0.0394890792667866], 
72.224491, 222, 582EB047, 91.000000, [0 0 5], [0 0 5], [0.0495267771184444 0.0495267771184444 0.0495267771184444], 
72.224491, 222, 2718BC92, 91.000000, [0 0 0], [0 0 0], [0.0451634116470814 0.0451634116470814 0.0451634116470814], 
72.224491, 222, ADD40AC0, 91.000000, [0 0 -4], [0 0 -4], [0.0443407520651817 0.0443407520651817 0.0443407520651817], 
72.224491, 222, 950E4800, 91.000000, [0 0 4], [0 0 4], [0.0305702146142721 0.0305702146142721 0.0305702146142721], 
72.224491, 222, 1047862B, 91.000000, [0 1 4], [0 0.03125 4], [0.0205763671547174 0.0205763671547174 0.0205763671547174], 
72.551299, 223, A376C074, 92.000000, [0 1 6], [0 0.03125 6], [0.0263269301503897 0.0263269301503897 0.0263269301503897], 
72.551299, 223, 47EFF6A9, 92.000000, [0 0 -2], [0 0 -2], [0.036237858235836 0.036237858235836 0.036237858235836], 
72.551299, 223, 582EB047, 92.000000, [0 0 1], [0 0 1], [0.0473306439816952 0.0473306439816952 0.0473306439816952], 
72.551299, 223, 2718BC92, 92.000000, [0 0 1], [0 0 1], [0.0436600185930729 0.0436600185930729 0.0436600185930729], 
72.551299, 223, ADD40AC0, 92.000000, [0 0 1], [0 0 1], [0.0472136735916138 0.0472136735916138 0.0472136735916138], 
72.551299, 223, 950E4800, 92.000000, [0 0 5], [0 0 5], [0.029802106320858 0.029802106320858 0.029802106320858], 
72.551299, 223, 1047862B, 92.000000, [0 0 18], [0 0 18], [0.0165407191962004 0.0165407191962004 0.0165407191962004], 
72.878108, 224, A376C074, 93.000000, [0 0 -8], [0 0 -8], [0.0251855216920376 0.0251855216920376 0.0251855216920376], 
72.878108, 224, 47EFF6A9, 93.000000, [0 0 1], [0 0 1], [0.0419720336794853 0.0419720336794853 0.0419720336794853], 
72.878108, 224, 582EB047, 93.000000, [0 0 10], [0 0 10], [0.0453135669231415 0.0453135669231415 0.0453135669231415], 
72.878108, 224, 2718BC92, 93.000000, [0 0 -1], [0 0 -1], [0.0419625677168369 0.0419625677168369 0.0419625677168369], 
72.878108, 224, ADD40AC0, 93.000000, [0 0 3], [0 0 3], [0.0424138307571411 0.0424138307571411 0.0424138307571411], 
72.878108, 224, 950E4800, 93.000000, [0 0 0], [0 0 0], [0.0293486677110195 0.0293486677110195 0.0293486677110195], 
72.878108, 224, 1047862B, 93.000000, [0 0 10], [0 0 10], [0.0200201068073511 0.0200201068073511 0.0200201068073511], 
73.204916, 225, A376C074, 94.000000, [0 0 18], [0 0 18], [0.0262603219598532 0.0262603219598532 0.0262603219598532], 
73.204916, 225, 47EFF6A9, 94.000000, [0 0 2], [0 0 2], [0.0391897484660149 0.0391897484660149 0.0391897484660149], 
73.204916, 225, 582EB047, 94.000000, [0 0 9], [0 0 9], [0.0498490519821644 0.0498490519821644 0.0498490519821644], 
73.204916, 225, 2718BC92, 94.000000, [0 0 2], [0 0 2], [0.0486151240766048 0.0486151240766048 0.0486151240766048], 
